job_id,skill_id,skill
SAMPLE-SEEKFITJOB-07181,28,Reporting
SAMPLE-SEEKFITJOB-07182,28,Reporting
SAMPLE-SEEKFITJOB-07183,28,Reporting
SAMPLE-SEEKFITJOB-07184,28,Reporting
SAMPLE-SEEKFITJOB-07185,28,Reporting
SAMPLE-SEEKFITJOB-07186,28,Reporting
SAMPLE-SEEKFITJOB-07187,28,Reporting
SAMPLE-SEEKFITJOB-07188,28,Reporting
SAMPLE-SEEKFITJOB-07189,28,Reporting
SAMPLE-SEEKFITJOB-07190,28,Reporting
SAMPLE-SEEKFITJOB-07191,28,Reporting
SAMPLE-SEEKFITJOB-07192,28,Reporting
SAMPLE-SEEKFITJOB-07193,28,Reporting
SAMPLE-SEEKFITJOB-07194,28,Reporting
SAMPLE-SEEKFITJOB-07195,28,Reporting
SAMPLE-SEEKFITJOB-07196,28,Reporting
SAMPLE-SEEKFITJOB-07197,28,Reporting
SAMPLE-SEEKFITJOB-07198,28,Reporting
SAMPLE-SEEKFITJOB-07199,28,Reporting
SAMPLE-SEEKFITJOB-07200,28,Reporting
SAMPLE-SEEKFITJOB-07201,28,Reporting
SAMPLE-SEEKFITJOB-07202,28,Reporting
SAMPLE-SEEKFITJOB-07204,28,Reporting
SAMPLE-SEEKFITJOB-07205,28,Reporting
SAMPLE-SEEKFITJOB-07206,28,Reporting
SAMPLE-SEEKFITJOB-07207,28,Reporting
SAMPLE-SEEKFITJOB-07208,28,Reporting
SAMPLE-SEEKFITJOB-07209,28,Reporting
SAMPLE-SEEKFITJOB-07210,28,Reporting
SAMPLE-SEEKFITJOB-07211,28,Reporting
SAMPLE-SEEKFITJOB-07212,28,Reporting
SAMPLE-SEEKFITJOB-07213,28,Reporting
SAMPLE-SEEKFITJOB-07214,28,Reporting
SAMPLE-SEEKFITJOB-07215,28,Reporting
SAMPLE-SEEKFITJOB-07216,28,Reporting
SAMPLE-SEEKFITJOB-07217,28,Reporting
SAMPLE-SEEKFITJOB-07218,28,Reporting
SAMPLE-SEEKFITJOB-07219,28,Reporting
SAMPLE-SEEKFITJOB-07220,28,Reporting
SAMPLE-SEEKFITJOB-07221,28,Reporting
SAMPLE-SEEKFITJOB-07222,28,Reporting
SAMPLE-SEEKFITJOB-07223,28,Reporting
SAMPLE-SEEKFITJOB-07224,28,Reporting
SAMPLE-SEEKFITJOB-07225,28,Reporting
SAMPLE-SEEKFITJOB-07226,28,Reporting
SAMPLE-SEEKFITJOB-07227,28,Reporting
SAMPLE-SEEKFITJOB-07228,28,Reporting
SAMPLE-SEEKFITJOB-07229,28,Reporting
SAMPLE-SEEKFITJOB-07230,28,Reporting
SAMPLE-SEEKFITJOB-07231,28,Reporting
SAMPLE-SEEKFITJOB-07232,28,Reporting
SAMPLE-SEEKFITJOB-07234,28,Reporting
SAMPLE-SEEKFITJOB-07235,28,Reporting
SAMPLE-SEEKFITJOB-07236,28,Reporting
SAMPLE-SEEKFITJOB-07237,28,Reporting
SAMPLE-SEEKFITJOB-07238,28,Reporting
SAMPLE-SEEKFITJOB-07239,28,Reporting
SAMPLE-SEEKFITJOB-07240,28,Reporting
SAMPLE-SEEKFITJOB-07241,28,Reporting
SAMPLE-SEEKFITJOB-07242,28,Reporting
SAMPLE-SEEKFITJOB-07243,28,Reporting
SAMPLE-SEEKFITJOB-07244,28,Reporting
SAMPLE-SEEKFITJOB-07245,28,Reporting
SAMPLE-SEEKFITJOB-07246,28,Reporting
SAMPLE-SEEKFITJOB-07247,28,Reporting
SAMPLE-SEEKFITJOB-07248,28,Reporting
SAMPLE-SEEKFITJOB-07249,28,Reporting
SAMPLE-SEEKFITJOB-07250,28,Reporting
SAMPLE-SEEKFITJOB-07251,28,Reporting
SAMPLE-SEEKFITJOB-07252,28,Reporting
SAMPLE-SEEKFITJOB-07253,28,Reporting
SAMPLE-SEEKFITJOB-07254,28,Reporting
SAMPLE-SEEKFITJOB-07255,28,Reporting
SAMPLE-SEEKFITJOB-07256,28,Reporting
SAMPLE-SEEKFITJOB-07257,28,Reporting
SAMPLE-SEEKFITJOB-07258,28,Reporting
SAMPLE-SEEKFITJOB-07259,28,Reporting
SAMPLE-SEEKFITJOB-07260,28,Reporting
SAMPLE-SEEKFITJOB-07261,28,Reporting
SAMPLE-SEEKFITJOB-07262,28,Reporting
SAMPLE-SEEKFITJOB-07264,28,Reporting
SAMPLE-SEEKFITJOB-07265,28,Reporting
SAMPLE-SEEKFITJOB-07266,28,Reporting
SAMPLE-SEEKFITJOB-07267,28,Reporting
SAMPLE-SEEKFITJOB-07268,28,Reporting
SAMPLE-SEEKFITJOB-07269,28,Reporting
SAMPLE-SEEKFITJOB-07270,28,Reporting
SAMPLE-SEEKFITJOB-07271,28,Reporting
SAMPLE-SEEKFITJOB-07272,28,Reporting
SAMPLE-SEEKFITJOB-07273,28,Reporting
SAMPLE-SEEKFITJOB-07274,28,Reporting
SAMPLE-SEEKFITJOB-07275,28,Reporting
SAMPLE-SEEKFITJOB-07276,28,Reporting
SAMPLE-SEEKFITJOB-07277,28,Reporting
SAMPLE-SEEKFITJOB-07278,28,Reporting
SAMPLE-SEEKFITJOB-07279,28,Reporting
SAMPLE-SEEKFITJOB-07280,28,Reporting
SAMPLE-SEEKFITJOB-07281,28,Reporting
SAMPLE-SEEKFITJOB-07282,28,Reporting
SAMPLE-SEEKFITJOB-07283,28,Reporting
SAMPLE-SEEKFITJOB-07284,28,Reporting
SAMPLE-SEEKFITJOB-07285,28,Reporting
SAMPLE-SEEKFITJOB-07286,28,Reporting
SAMPLE-SEEKFITJOB-07287,28,Reporting
SAMPLE-SEEKFITJOB-07288,28,Reporting
SAMPLE-SEEKFITJOB-07289,28,Reporting
SAMPLE-SEEKFITJOB-07290,28,Reporting
SAMPLE-SEEKFITJOB-07291,28,Reporting
SAMPLE-SEEKFITJOB-07292,28,Reporting
SAMPLE-SEEKFITJOB-07294,28,Reporting
SAMPLE-SEEKFITJOB-07295,28,Reporting
SAMPLE-SEEKFITJOB-07296,28,Reporting
SAMPLE-SEEKFITJOB-07297,28,Reporting
SAMPLE-SEEKFITJOB-07298,28,Reporting
SAMPLE-SEEKFITJOB-07299,28,Reporting
SAMPLE-SEEKFITJOB-07300,28,Reporting
SAMPLE-SEEKFITJOB-07301,28,Reporting
SAMPLE-SEEKFITJOB-07302,28,Reporting
SAMPLE-SEEKFITJOB-07303,28,Reporting
SAMPLE-SEEKFITJOB-07304,28,Reporting
SAMPLE-SEEKFITJOB-07305,28,Reporting
SAMPLE-SEEKFITJOB-07306,28,Reporting
SAMPLE-SEEKFITJOB-07307,28,Reporting
SAMPLE-SEEKFITJOB-07308,28,Reporting
SAMPLE-SEEKFITJOB-07309,28,Reporting
SAMPLE-SEEKFITJOB-07310,28,Reporting
SAMPLE-SEEKFITJOB-07311,28,Reporting
SAMPLE-SEEKFITJOB-07312,28,Reporting
SAMPLE-SEEKFITJOB-07313,28,Reporting
SAMPLE-SEEKFITJOB-07314,28,Reporting
SAMPLE-SEEKFITJOB-07315,28,Reporting
SAMPLE-SEEKFITJOB-07316,28,Reporting
SAMPLE-SEEKFITJOB-07317,28,Reporting
SAMPLE-SEEKFITJOB-07318,28,Reporting
SAMPLE-SEEKFITJOB-07319,28,Reporting
SAMPLE-SEEKFITJOB-07320,28,Reporting
SAMPLE-SEEKFITJOB-07321,28,Reporting
SAMPLE-SEEKFITJOB-07322,28,Reporting
SAMPLE-SEEKFITJOB-07323,28,Reporting
SAMPLE-SEEKFITJOB-07324,28,Reporting
SAMPLE-SEEKFITJOB-07325,28,Reporting
SAMPLE-SEEKFITJOB-07326,28,Reporting
SAMPLE-SEEKFITJOB-07327,28,Reporting
SAMPLE-SEEKFITJOB-07328,28,Reporting
SAMPLE-SEEKFITJOB-07329,28,Reporting
SAMPLE-SEEKFITJOB-07330,28,Reporting
SAMPLE-SEEKFITJOB-07332,28,Reporting
SAMPLE-SEEKFITJOB-07333,28,Reporting
SAMPLE-SEEKFITJOB-07334,28,Reporting
SAMPLE-SEEKFITJOB-07335,28,Reporting
SAMPLE-SEEKFITJOB-07336,28,Reporting
SAMPLE-SEEKFITJOB-07337,28,Reporting
SAMPLE-SEEKFITJOB-07338,28,Reporting
SAMPLE-SEEKFITJOB-07339,28,Reporting
SAMPLE-SEEKFITJOB-07340,28,Reporting
SAMPLE-SEEKFITJOB-07341,28,Reporting
SAMPLE-SEEKFITJOB-07342,28,Reporting
SAMPLE-SEEKFITJOB-07343,28,Reporting
SAMPLE-SEEKFITJOB-07344,28,Reporting
SAMPLE-SEEKFITJOB-07345,28,Reporting
SAMPLE-SEEKFITJOB-07346,28,Reporting
SAMPLE-SEEKFITJOB-07347,28,Reporting
SAMPLE-SEEKFITJOB-07348,28,Reporting
SAMPLE-SEEKFITJOB-07349,28,Reporting
SAMPLE-SEEKFITJOB-07350,28,Reporting
SAMPLE-SEEKFITJOB-07351,28,Reporting
SAMPLE-SEEKFITJOB-07352,28,Reporting
SAMPLE-SEEKFITJOB-07353,28,Reporting
SAMPLE-SEEKFITJOB-07354,28,Reporting
SAMPLE-SEEKFITJOB-07355,28,Reporting
SAMPLE-SEEKFITJOB-07356,28,Reporting
SAMPLE-SEEKFITJOB-07357,28,Reporting
SAMPLE-SEEKFITJOB-07358,28,Reporting
SAMPLE-SEEKFITJOB-07359,28,Reporting
SAMPLE-SEEKFITJOB-07360,28,Reporting
SAMPLE-SEEKFITJOB-07362,28,Reporting
SAMPLE-SEEKFITJOB-07363,28,Reporting
SAMPLE-SEEKFITJOB-07364,28,Reporting
SAMPLE-SEEKFITJOB-07365,28,Reporting
SAMPLE-SEEKFITJOB-07366,28,Reporting
SAMPLE-SEEKFITJOB-07367,28,Reporting
SAMPLE-SEEKFITJOB-07368,28,Reporting
SAMPLE-SEEKFITJOB-07369,28,Reporting
SAMPLE-SEEKFITJOB-07370,28,Reporting
SAMPLE-SEEKFITJOB-07371,28,Reporting
SAMPLE-SEEKFITJOB-07372,28,Reporting
SAMPLE-SEEKFITJOB-07373,28,Reporting
SAMPLE-SEEKFITJOB-07374,28,Reporting
SAMPLE-SEEKFITJOB-07375,28,Reporting
SAMPLE-SEEKFITJOB-07376,28,Reporting
SAMPLE-SEEKFITJOB-07377,28,Reporting
SAMPLE-SEEKFITJOB-07378,28,Reporting
SAMPLE-SEEKFITJOB-07379,28,Reporting
SAMPLE-SEEKFITJOB-07380,28,Reporting
SAMPLE-SEEKFITJOB-07381,28,Reporting
SAMPLE-SEEKFITJOB-07382,28,Reporting
SAMPLE-SEEKFITJOB-07383,28,Reporting
SAMPLE-SEEKFITJOB-07384,28,Reporting
SAMPLE-SEEKFITJOB-07385,28,Reporting
SAMPLE-SEEKFITJOB-07386,28,Reporting
SAMPLE-SEEKFITJOB-07387,28,Reporting
SAMPLE-SEEKFITJOB-07388,28,Reporting
SAMPLE-SEEKFITJOB-07389,28,Reporting
SAMPLE-SEEKFITJOB-07390,28,Reporting
SAMPLE-SEEKFITJOB-07392,28,Reporting
SAMPLE-TALENT-COM-03697,28,Reporting
SAMPLE-TALENT-COM-03698,28,Reporting
SAMPLE-TALENT-COM-03699,28,Reporting
SAMPLE-TALENT-COM-03700,28,Reporting
SAMPLE-TALENT-COM-03701,28,Reporting
SAMPLE-TALENT-COM-03702,28,Reporting
SAMPLE-TALENT-COM-03703,28,Reporting
SAMPLE-TALENT-COM-03704,28,Reporting
SAMPLE-TALENT-COM-03705,28,Reporting
SAMPLE-TALENT-COM-03706,28,Reporting
SAMPLE-TALENT-COM-03707,28,Reporting
SAMPLE-TALENT-COM-03708,28,Reporting
SAMPLE-TALENT-COM-03709,28,Reporting
SAMPLE-TALENT-COM-03710,28,Reporting
SAMPLE-TALENT-COM-03711,28,Reporting
SAMPLE-TALENT-COM-03712,28,Reporting
SAMPLE-TALENT-COM-03713,28,Reporting
SAMPLE-TALENT-COM-03714,28,Reporting
SAMPLE-TALENT-COM-03715,28,Reporting
SAMPLE-TALENT-COM-03716,28,Reporting
SAMPLE-TALENT-COM-03717,28,Reporting
SAMPLE-TALENT-COM-03718,28,Reporting
SAMPLE-TALENT-COM-03719,28,Reporting
SAMPLE-TALENT-COM-03720,28,Reporting
SAMPLE-TALENT-COM-03721,28,Reporting
SAMPLE-TALENT-COM-03722,28,Reporting
SAMPLE-TALENT-COM-03723,28,Reporting
SAMPLE-TALENT-COM-03724,28,Reporting
SAMPLE-TALENT-COM-03725,28,Reporting
SAMPLE-TALENT-COM-03726,28,Reporting
SAMPLE-TALENT-COM-03727,28,Reporting
SAMPLE-TALENT-COM-03728,28,Reporting
SAMPLE-TALENT-COM-03729,28,Reporting
SAMPLE-TALENT-COM-03730,28,Reporting
SAMPLE-TALENT-COM-03732,28,Reporting
SAMPLE-TALENT-COM-03733,28,Reporting
SAMPLE-TALENT-COM-03734,28,Reporting
SAMPLE-TALENT-COM-03735,28,Reporting
SAMPLE-TALENT-COM-03736,28,Reporting
SAMPLE-TALENT-COM-03737,28,Reporting
SAMPLE-TALENT-COM-03738,28,Reporting
SAMPLE-TALENT-COM-03739,28,Reporting
SAMPLE-TALENT-COM-03740,28,Reporting
SAMPLE-TALENT-COM-03741,28,Reporting
SAMPLE-TALENT-COM-03742,28,Reporting
SAMPLE-TALENT-COM-03743,28,Reporting
SAMPLE-TALENT-COM-03744,28,Reporting
SAMPLE-TALENT-COM-03745,28,Reporting
SAMPLE-TALENT-COM-03746,28,Reporting
SAMPLE-TALENT-COM-03747,28,Reporting
SAMPLE-TALENT-COM-03748,28,Reporting
SAMPLE-TALENT-COM-03749,28,Reporting
SAMPLE-TALENT-COM-03750,28,Reporting
SAMPLE-TALENT-COM-03751,28,Reporting
SAMPLE-TALENT-COM-03752,28,Reporting
SAMPLE-TALENT-COM-03753,28,Reporting
SAMPLE-TALENT-COM-03754,28,Reporting
SAMPLE-TALENT-COM-03755,28,Reporting
SAMPLE-TALENT-COM-03756,28,Reporting
SAMPLE-TALENT-COM-03757,28,Reporting
SAMPLE-TALENT-COM-03758,28,Reporting
SAMPLE-TALENT-COM-03759,28,Reporting
SAMPLE-TALENT-COM-03760,28,Reporting
SAMPLE-TALENT-COM-03762,28,Reporting
SAMPLE-TALENT-COM-03763,28,Reporting
SAMPLE-TALENT-COM-03764,28,Reporting
SAMPLE-TALENT-COM-03765,28,Reporting
SAMPLE-TALENT-COM-03766,28,Reporting
SAMPLE-TALENT-COM-03767,28,Reporting
SAMPLE-TALENT-COM-03768,28,Reporting
SAMPLE-TALENT-COM-03769,28,Reporting
SAMPLE-TALENT-COM-03770,28,Reporting
SAMPLE-TALENT-COM-03771,28,Reporting
SAMPLE-TALENT-COM-03772,28,Reporting
SAMPLE-TALENT-COM-03773,28,Reporting
SAMPLE-TALENT-COM-03774,28,Reporting
SAMPLE-TALENT-COM-03775,28,Reporting
SAMPLE-TALENT-COM-03776,28,Reporting
SAMPLE-TALENT-COM-03777,28,Reporting
SAMPLE-TALENT-COM-03778,28,Reporting
SAMPLE-TALENT-COM-03779,28,Reporting
SAMPLE-TALENT-COM-03780,28,Reporting
SAMPLE-TALENT-COM-03781,28,Reporting
SAMPLE-TALENT-COM-03782,28,Reporting
SAMPLE-TALENT-COM-03783,28,Reporting
SAMPLE-TALENT-COM-03784,28,Reporting
SAMPLE-TALENT-COM-03785,28,Reporting
SAMPLE-TALENT-COM-03786,28,Reporting
SAMPLE-TALENT-COM-03787,28,Reporting
SAMPLE-TALENT-COM-03788,28,Reporting
SAMPLE-TALENT-COM-03789,28,Reporting
SAMPLE-TALENT-COM-03790,28,Reporting
SAMPLE-TALENT-COM-03792,28,Reporting
SAMPLE-TALENT-COM-03793,28,Reporting
SAMPLE-TALENT-COM-03794,28,Reporting
SAMPLE-TALENT-COM-03795,28,Reporting
SAMPLE-TALENT-COM-03796,28,Reporting
SAMPLE-TALENT-COM-03797,28,Reporting
SAMPLE-TALENT-COM-03798,28,Reporting
SAMPLE-TALENT-COM-03799,28,Reporting
SAMPLE-TALENT-COM-03800,28,Reporting
SAMPLE-TALENT-COM-03801,28,Reporting
SAMPLE-TALENT-COM-03802,28,Reporting
SAMPLE-TALENT-COM-03803,28,Reporting
SAMPLE-TALENT-COM-03804,28,Reporting
SAMPLE-TALENT-COM-03805,28,Reporting
SAMPLE-TALENT-COM-03806,28,Reporting
SAMPLE-TALENT-COM-03807,28,Reporting
SAMPLE-TALENT-COM-03808,28,Reporting
SAMPLE-TALENT-COM-03809,28,Reporting
SAMPLE-TALENT-COM-03810,28,Reporting
SAMPLE-TALENT-COM-03811,28,Reporting
SAMPLE-TALENT-COM-03812,28,Reporting
SAMPLE-TALENT-COM-03813,28,Reporting
SAMPLE-TALENT-COM-03814,28,Reporting
SAMPLE-TALENT-COM-03815,28,Reporting
SAMPLE-TALENT-COM-03816,28,Reporting
SAMPLE-TALENT-COM-03817,28,Reporting
SAMPLE-TALENT-COM-03818,28,Reporting
SAMPLE-TALENT-COM-03819,28,Reporting
SAMPLE-TALENT-COM-03820,28,Reporting
SAMPLE-TALENT-COM-03822,28,Reporting
SAMPLE-TALENT-COM-03823,28,Reporting
SAMPLE-TALENT-COM-03824,28,Reporting
SAMPLE-TALENT-COM-03825,28,Reporting
SAMPLE-TALENT-COM-03826,28,Reporting
SAMPLE-TALENT-COM-03827,28,Reporting
SAMPLE-TALENT-COM-03828,28,Reporting
SAMPLE-TALENT-COM-03829,28,Reporting
SAMPLE-TALENT-COM-03830,28,Reporting
SAMPLE-TALENT-COM-03831,28,Reporting
SAMPLE-TALENT-COM-03832,28,Reporting
SAMPLE-TALENT-COM-03833,28,Reporting
SAMPLE-TALENT-COM-03834,28,Reporting
SAMPLE-TALENT-COM-03835,28,Reporting
SAMPLE-TALENT-COM-03836,28,Reporting
SAMPLE-TALENT-COM-03837,28,Reporting
SAMPLE-TALENT-COM-03838,28,Reporting
SAMPLE-TALENT-COM-03839,28,Reporting
SAMPLE-TALENT-COM-03840,28,Reporting
SAMPLE-TALENT-COM-03841,28,Reporting
SAMPLE-TALENT-COM-03842,28,Reporting
SAMPLE-TALENT-COM-03843,28,Reporting
SAMPLE-TALENT-COM-03844,28,Reporting
SAMPLE-TALENT-COM-03845,28,Reporting
SAMPLE-TALENT-COM-03846,28,Reporting
SAMPLE-TALENT-COM-03847,28,Reporting
SAMPLE-TALENT-COM-03848,28,Reporting
SAMPLE-TALENT-COM-03849,28,Reporting
SAMPLE-TALENT-COM-03850,28,Reporting
SAMPLE-TALENT-COM-03851,28,Reporting
SAMPLE-TALENT-COM-03852,28,Reporting
SAMPLE-TALENT-COM-03853,28,Reporting
SAMPLE-TALENT-COM-03854,28,Reporting
SAMPLE-TALENT-COM-03855,28,Reporting
SAMPLE-TALENT-COM-03856,28,Reporting
SAMPLE-TALENT-COM-03857,28,Reporting
SAMPLE-TALENT-COM-03858,28,Reporting
SAMPLE-TALENT-COM-03859,28,Reporting
SAMPLE-TALENT-COM-03860,28,Reporting
SAMPLE-TALENT-COM-03861,28,Reporting
SAMPLE-TALENT-COM-03862,28,Reporting
SAMPLE-TALENT-COM-03863,28,Reporting
SAMPLE-TALENT-COM-03864,28,Reporting
SAMPLE-TALENT-COM-03865,28,Reporting
SAMPLE-TALENT-COM-03866,28,Reporting
SAMPLE-TALENT-COM-03867,28,Reporting
SAMPLE-TALENT-COM-03868,28,Reporting
SAMPLE-TALENT-COM-03869,28,Reporting
SAMPLE-TALENT-COM-03870,28,Reporting
SAMPLE-TALENT-COM-03871,28,Reporting
SAMPLE-TALENT-COM-03872,28,Reporting
SAMPLE-TALENT-COM-03873,28,Reporting
SAMPLE-TALENT-COM-03874,28,Reporting
SAMPLE-TALENT-COM-03875,28,Reporting
SAMPLE-TALENT-COM-03876,28,Reporting
SAMPLE-TALENT-COM-03877,28,Reporting
SAMPLE-TALENT-COM-03878,28,Reporting
SAMPLE-TALENT-COM-03879,28,Reporting
SAMPLE-TALENT-COM-03880,28,Reporting
SAMPLE-TALENT-COM-03881,28,Reporting
SAMPLE-TALENT-COM-03882,28,Reporting
SAMPLE-TALENT-COM-03883,28,Reporting
SAMPLE-TALENT-COM-03884,28,Reporting
SAMPLE-TALENT-COM-03885,28,Reporting
SAMPLE-TALENT-COM-03886,28,Reporting
SAMPLE-TALENT-COM-03887,28,Reporting
SAMPLE-TALENT-COM-03888,28,Reporting
SAMPLE-TALENT-COM-03889,28,Reporting
SAMPLE-TALENT-COM-03890,28,Reporting
SAMPLE-TALENT-COM-03891,28,Reporting
SAMPLE-TALENT-COM-03892,28,Reporting
SAMPLE-TALENT-COM-03893,28,Reporting
SAMPLE-TALENT-COM-03894,28,Reporting
SAMPLE-TALENT-COM-03895,28,Reporting
SAMPLE-TALENT-COM-03896,28,Reporting
SAMPLE-TALENT-COM-03897,28,Reporting
SAMPLE-TALENT-COM-03898,28,Reporting
SAMPLE-TALENT-COM-03899,28,Reporting
SAMPLE-TALENT-COM-03900,28,Reporting
SAMPLE-TALENT-COM-03901,28,Reporting
SAMPLE-TALENT-COM-03902,28,Reporting
SAMPLE-TALENT-COM-03903,28,Reporting
SAMPLE-TALENT-COM-03904,28,Reporting
SAMPLE-TALENT-COM-03905,28,Reporting
SAMPLE-TALENT-COM-03906,28,Reporting
SAMPLE-TALENT-COM-03907,28,Reporting
SAMPLE-TALENT-COM-03908,28,Reporting
SAMPLE-TALENT-COM-03909,28,Reporting
SAMPLE-TALENT-COM-03910,28,Reporting
SAMPLE-TALENT-COM-03911,28,Reporting
SAMPLE-TALENT-COM-03912,28,Reporting
SAMPLE-TALENT-COM-03913,28,Reporting
SAMPLE-TALENT-COM-03914,28,Reporting
SAMPLE-TALENT-COM-03915,28,Reporting
SAMPLE-TALENT-COM-03916,28,Reporting
SAMPLE-TALENT-COM-03917,28,Reporting
SAMPLE-TALENT-COM-03918,28,Reporting
SAMPLE-TALENT-COM-03919,28,Reporting
SAMPLE-TALENT-COM-03920,28,Reporting
SAMPLE-TALENT-COM-03921,28,Reporting
SAMPLE-TALENT-COM-03922,28,Reporting
SAMPLE-TALENT-COM-03923,28,Reporting
SAMPLE-TALENT-COM-03924,28,Reporting
SAMPLE-TALENT-COM-03925,28,Reporting
SAMPLE-TALENT-COM-03926,28,Reporting
SAMPLE-TALENT-COM-03927,28,Reporting
SAMPLE-TALENT-COM-03928,28,Reporting
SAMPLE-TALENT-COM-03929,28,Reporting
SAMPLE-TALENT-COM-03930,28,Reporting
SAMPLE-TALENT-COM-03931,28,Reporting
SAMPLE-TALENT-COM-03932,28,Reporting
SAMPLE-TALENT-COM-03933,28,Reporting
SAMPLE-TALENT-COM-03934,28,Reporting
SAMPLE-TALENT-COM-03935,28,Reporting
SAMPLE-TALENT-COM-03936,28,Reporting
SAMPLE-TALENT-COM-03937,28,Reporting
SAMPLE-TALENT-COM-03938,28,Reporting
SAMPLE-TALENT-COM-03939,28,Reporting
SAMPLE-TALENT-COM-03940,28,Reporting
SAMPLE-TALENT-COM-03941,28,Reporting
SAMPLE-TALENT-COM-03942,28,Reporting
SAMPLE-TALENT-COM-03943,28,Reporting
SAMPLE-TALENT-COM-03944,28,Reporting
SAMPLE-TALENT-COM-03945,28,Reporting
SAMPLE-TALENT-COM-03946,28,Reporting
SAMPLE-TALENT-COM-03947,28,Reporting
SAMPLE-TALENT-COM-03948,28,Reporting
SAMPLE-TALENT-COM-03949,28,Reporting
SAMPLE-TALENT-COM-03950,28,Reporting
SAMPLE-TALENT-COM-03951,28,Reporting
SAMPLE-TALENT-COM-03952,28,Reporting
SAMPLE-TALENT-COM-03953,28,Reporting
SAMPLE-TALENT-COM-03954,28,Reporting
SAMPLE-TALENT-COM-03955,28,Reporting
SAMPLE-TALENT-COM-03956,28,Reporting
SAMPLE-TALENT-COM-03957,28,Reporting
SAMPLE-TALENT-COM-03958,28,Reporting
SAMPLE-TALENT-COM-03959,28,Reporting
SAMPLE-TALENT-COM-03960,28,Reporting
SAMPLE-TALENT-COM-03961,28,Reporting
SAMPLE-TALENT-COM-03962,28,Reporting
SAMPLE-TALENT-COM-03963,28,Reporting
SAMPLE-TALENT-COM-03964,28,Reporting
SAMPLE-TALENT-COM-03965,28,Reporting
SAMPLE-TALENT-COM-03966,28,Reporting
SAMPLE-TALENT-COM-03967,28,Reporting
SAMPLE-TALENT-COM-03968,28,Reporting
SAMPLE-TALENT-COM-03969,28,Reporting
SAMPLE-TALENT-COM-03970,28,Reporting
SAMPLE-TALENT-COM-03971,28,Reporting
SAMPLE-TALENT-COM-03972,28,Reporting
SAMPLE-TALENT-COM-03973,28,Reporting
SAMPLE-TALENT-COM-03974,28,Reporting
SAMPLE-TALENT-COM-03975,28,Reporting
SAMPLE-TALENT-COM-03976,28,Reporting
SAMPLE-TALENT-COM-03977,28,Reporting
SAMPLE-TALENT-COM-03978,28,Reporting
SAMPLE-TALENT-COM-03979,28,Reporting
SAMPLE-TALENT-COM-03980,28,Reporting
SAMPLE-TALENT-COM-03981,28,Reporting
SAMPLE-TALENT-COM-03982,28,Reporting
SAMPLE-TALENT-COM-03983,28,Reporting
SAMPLE-TALENT-COM-03984,28,Reporting
SAMPLE-TALENT-COM-03985,28,Reporting
SAMPLE-TALENT-COM-03986,28,Reporting
SAMPLE-TALENT-COM-03987,28,Reporting
SAMPLE-TALENT-COM-03988,28,Reporting
SAMPLE-TALENT-COM-03989,28,Reporting
SAMPLE-TALENT-COM-03990,28,Reporting
SAMPLE-TALENT-COM-03991,28,Reporting
SAMPLE-TALENT-COM-03992,28,Reporting
SAMPLE-TALENT-COM-03993,28,Reporting
SAMPLE-TALENT-COM-03994,28,Reporting
SAMPLE-TALENT-COM-03995,28,Reporting
SAMPLE-TALENT-COM-03996,28,Reporting
SAMPLE-TALENT-COM-03997,28,Reporting
SAMPLE-TALENT-COM-03998,28,Reporting
SAMPLE-TALENT-COM-03999,28,Reporting
SAMPLE-TALENT-COM-04000,28,Reporting
SAMPLE-TALENT-COM-04001,28,Reporting
SAMPLE-TALENT-COM-04002,28,Reporting
SAMPLE-TALENT-COM-04003,28,Reporting
SAMPLE-TALENT-COM-04004,28,Reporting
SAMPLE-TALENT-COM-04005,28,Reporting
SAMPLE-TALENT-COM-04006,28,Reporting
SAMPLE-TALENT-COM-04007,28,Reporting
SAMPLE-TALENT-COM-04008,28,Reporting
SAMPLE-TALENT-COM-04009,28,Reporting
SAMPLE-TALENT-COM-04010,28,Reporting
SAMPLE-TALENT-COM-04011,28,Reporting
SAMPLE-TALENT-COM-04012,28,Reporting
SAMPLE-TALENT-COM-04013,28,Reporting
SAMPLE-TALENT-COM-04014,28,Reporting
SAMPLE-TALENT-COM-04015,28,Reporting
SAMPLE-TALENT-COM-04016,28,Reporting
SAMPLE-TALENT-COM-04017,28,Reporting
SAMPLE-TALENT-COM-04018,28,Reporting
SAMPLE-TALENT-COM-04019,28,Reporting
SAMPLE-TALENT-COM-04020,28,Reporting
SAMPLE-TALENT-COM-04021,28,Reporting
SAMPLE-TALENT-COM-04022,28,Reporting
SAMPLE-TALENT-COM-04023,28,Reporting
SAMPLE-TALENT-COM-04024,28,Reporting
SAMPLE-TALENT-COM-04025,28,Reporting
SAMPLE-TALENT-COM-04026,28,Reporting
SAMPLE-TALENT-COM-04027,28,Reporting
SAMPLE-TALENT-COM-04028,28,Reporting
SAMPLE-TALENT-COM-04029,28,Reporting
SAMPLE-TALENT-COM-04030,28,Reporting
SAMPLE-TALENT-COM-04031,28,Reporting
SAMPLE-TALENT-COM-04032,28,Reporting
SAMPLE-TALENT-COM-04033,28,Reporting
SAMPLE-TALENT-COM-04034,28,Reporting
SAMPLE-TALENT-COM-04035,28,Reporting
SAMPLE-TALENT-COM-04036,28,Reporting
SAMPLE-TALENT-COM-04037,28,Reporting
SAMPLE-TALENT-COM-04038,28,Reporting
