job_id,skill
SAMPLE-PELPREK-04793,Digital Marketing
SAMPLE-PELPREK-04793,Leadership
SAMPLE-PELPREK-04793,Reporting
SAMPLE-PELPREK-05183,Communication
SAMPLE-PELPREK-05183,Excel
SAMPLE-PELPREK-05183,Sales
SAMPLE-PELPREK-05183,Digital Marketing
SAMPLE-PELPREK-05183,Reporting
SAMPLE-PELPREK-05273,Communication
SAMPLE-PELPREK-05273,Excel
SAMPLE-PELPREK-05273,Sales
SAMPLE-PELPREK-05273,Digital Marketing
SAMPLE-PELPREK-05273,Leadership
SAMPLE-PELPREK-05273,Reporting
SAMPLE-PELPREK-05370,Communication
SAMPLE-PELPREK-05370,English
SAMPLE-PELPREK-05370,Excel
SAMPLE-PELPREK-05370,Customer Service
SAMPLE-PELPREK-05370,Sales
SAMPLE-PELPREK-05370,CRM
SAMPLE-PELPREK-05370,Reporting
SAMPLE-PELPREK-04883,Communication
SAMPLE-PELPREK-04883,Excel
SAMPLE-PELPREK-04883,Sales
SAMPLE-PELPREK-04883,Digital Marketing
SAMPLE-PELPREK-04883,Reporting
SAMPLE-PELPREK-04980,Communication
SAMPLE-PELPREK-04980,English
SAMPLE-PELPREK-04980,Excel
SAMPLE-PELPREK-04980,Customer Service
SAMPLE-PELPREK-04980,Sales
SAMPLE-PELPREK-04980,CRM
SAMPLE-PELPREK-04980,Reporting
SAMPLE-PELPREK-05333,Communication
SAMPLE-PELPREK-05333,Excel
SAMPLE-PELPREK-05333,Sales
SAMPLE-PELPREK-05333,Digital Marketing
SAMPLE-PELPREK-05333,Reporting
SAMPLE-PELPREK-04943,Communication
SAMPLE-PELPREK-04943,Excel
SAMPLE-PELPREK-04943,Sales
SAMPLE-PELPREK-04943,Digital Marketing
SAMPLE-PELPREK-04943,Reporting
SAMPLE-PELPREK-05310,Communication
SAMPLE-PELPREK-05310,English
SAMPLE-PELPREK-05310,Excel
SAMPLE-PELPREK-05310,Customer Service
SAMPLE-PELPREK-05310,Sales
SAMPLE-PELPREK-05310,CRM
SAMPLE-PELPREK-05310,Reporting
SAMPLE-PELPREK-04920,Communication
SAMPLE-PELPREK-04920,English
SAMPLE-PELPREK-04920,Excel
SAMPLE-PELPREK-04920,Customer Service
SAMPLE-PELPREK-04920,Sales
SAMPLE-PELPREK-04920,CRM
SAMPLE-PELPREK-04920,Reporting
SAMPLE-PELPREK-04853,Communication
SAMPLE-PELPREK-04853,Excel
SAMPLE-PELPREK-04853,Sales
SAMPLE-PELPREK-04853,Digital Marketing
SAMPLE-PELPREK-04853,Reporting
SAMPLE-PELPREK-05243,Communication
SAMPLE-PELPREK-05243,Excel
SAMPLE-PELPREK-05243,Sales
SAMPLE-PELPREK-05243,Digital Marketing
SAMPLE-PELPREK-05243,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10779,Excel
SAMPLE-S-V-CAMBODIA-JOB-10779,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10779,Finance
SAMPLE-S-V-CAMBODIA-JOB-10779,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10779,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10779,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10779,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10389,Excel
SAMPLE-S-V-CAMBODIA-JOB-10389,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10389,Finance
SAMPLE-S-V-CAMBODIA-JOB-10389,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10389,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10389,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10389,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10366,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10366,Excel
SAMPLE-S-V-CAMBODIA-JOB-10366,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10366,Finance
SAMPLE-S-V-CAMBODIA-JOB-10366,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10366,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10366,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10659,Excel
SAMPLE-S-V-CAMBODIA-JOB-10659,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10659,Finance
SAMPLE-S-V-CAMBODIA-JOB-10659,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10659,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10659,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10659,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-11049,Excel
SAMPLE-S-V-CAMBODIA-JOB-11049,Accounting
SAMPLE-S-V-CAMBODIA-JOB-11049,Finance
SAMPLE-S-V-CAMBODIA-JOB-11049,Leadership
SAMPLE-S-V-CAMBODIA-JOB-11049,Reporting
SAMPLE-S-V-CAMBODIA-JOB-11049,Power BI
SAMPLE-S-V-CAMBODIA-JOB-11049,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10269,Excel
SAMPLE-S-V-CAMBODIA-JOB-10269,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10269,Finance
SAMPLE-S-V-CAMBODIA-JOB-10269,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10269,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10269,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10269,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10756,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10756,Excel
SAMPLE-S-V-CAMBODIA-JOB-10756,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10756,Finance
SAMPLE-S-V-CAMBODIA-JOB-10756,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10756,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10756,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10786,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10786,Excel
SAMPLE-S-V-CAMBODIA-JOB-10786,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10786,Finance
SAMPLE-S-V-CAMBODIA-JOB-10786,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10786,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10786,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10396,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10396,Excel
SAMPLE-S-V-CAMBODIA-JOB-10396,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10396,Finance
SAMPLE-S-V-CAMBODIA-JOB-10396,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10396,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10396,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10899,Excel
SAMPLE-S-V-CAMBODIA-JOB-10899,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10899,Finance
SAMPLE-S-V-CAMBODIA-JOB-10899,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10899,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10899,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10899,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10509,Excel
SAMPLE-S-V-CAMBODIA-JOB-10509,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10509,Finance
SAMPLE-S-V-CAMBODIA-JOB-10509,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10509,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10509,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10509,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10846,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10846,Excel
SAMPLE-S-V-CAMBODIA-JOB-10846,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10846,Finance
SAMPLE-S-V-CAMBODIA-JOB-10846,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10846,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10846,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10666,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10666,Excel
SAMPLE-S-V-CAMBODIA-JOB-10666,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10666,Finance
SAMPLE-S-V-CAMBODIA-JOB-10666,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10666,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10666,Reporting
SAMPLE-S-V-CAMBODIA-JOB-11056,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-11056,Excel
SAMPLE-S-V-CAMBODIA-JOB-11056,Accounting
SAMPLE-S-V-CAMBODIA-JOB-11056,Finance
SAMPLE-S-V-CAMBODIA-JOB-11056,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-11056,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-11056,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10456,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10456,Excel
SAMPLE-S-V-CAMBODIA-JOB-10456,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10456,Finance
SAMPLE-S-V-CAMBODIA-JOB-10456,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10456,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10456,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10276,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10276,Excel
SAMPLE-S-V-CAMBODIA-JOB-10276,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10276,Finance
SAMPLE-S-V-CAMBODIA-JOB-10276,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10276,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10276,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10486,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10486,Excel
SAMPLE-S-V-CAMBODIA-JOB-10486,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10486,Finance
SAMPLE-S-V-CAMBODIA-JOB-10486,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10486,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10486,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10876,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10876,Excel
SAMPLE-S-V-CAMBODIA-JOB-10876,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10876,Finance
SAMPLE-S-V-CAMBODIA-JOB-10876,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10876,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10876,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10599,Excel
SAMPLE-S-V-CAMBODIA-JOB-10599,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10599,Finance
SAMPLE-S-V-CAMBODIA-JOB-10599,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10599,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10599,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10599,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10209,Excel
SAMPLE-S-V-CAMBODIA-JOB-10209,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10209,Finance
SAMPLE-S-V-CAMBODIA-JOB-10209,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10209,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10209,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10209,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10719,Excel
SAMPLE-S-V-CAMBODIA-JOB-10719,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10719,Finance
SAMPLE-S-V-CAMBODIA-JOB-10719,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10719,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10719,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10719,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10329,Excel
SAMPLE-S-V-CAMBODIA-JOB-10329,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10329,Finance
SAMPLE-S-V-CAMBODIA-JOB-10329,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10329,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10329,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10329,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10539,Excel
SAMPLE-S-V-CAMBODIA-JOB-10539,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10539,Finance
SAMPLE-S-V-CAMBODIA-JOB-10539,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10539,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10539,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10539,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10929,Excel
SAMPLE-S-V-CAMBODIA-JOB-10929,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10929,Finance
SAMPLE-S-V-CAMBODIA-JOB-10929,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10929,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10929,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10929,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10906,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10906,Excel
SAMPLE-S-V-CAMBODIA-JOB-10906,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10906,Finance
SAMPLE-S-V-CAMBODIA-JOB-10906,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10906,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10906,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10516,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10516,Excel
SAMPLE-S-V-CAMBODIA-JOB-10516,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10516,Finance
SAMPLE-S-V-CAMBODIA-JOB-10516,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10516,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10516,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10426,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10426,Excel
SAMPLE-S-V-CAMBODIA-JOB-10426,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10426,Finance
SAMPLE-S-V-CAMBODIA-JOB-10426,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10426,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10426,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10816,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10816,Excel
SAMPLE-S-V-CAMBODIA-JOB-10816,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10816,Finance
SAMPLE-S-V-CAMBODIA-JOB-10816,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10816,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10816,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10726,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10726,Excel
SAMPLE-S-V-CAMBODIA-JOB-10726,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10726,Finance
SAMPLE-S-V-CAMBODIA-JOB-10726,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10726,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10726,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10246,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10246,Excel
SAMPLE-S-V-CAMBODIA-JOB-10246,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10246,Finance
SAMPLE-S-V-CAMBODIA-JOB-10246,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10246,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10246,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10839,Excel
SAMPLE-S-V-CAMBODIA-JOB-10839,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10839,Finance
SAMPLE-S-V-CAMBODIA-JOB-10839,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10839,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10839,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10839,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10959,Excel
SAMPLE-S-V-CAMBODIA-JOB-10959,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10959,Finance
SAMPLE-S-V-CAMBODIA-JOB-10959,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10959,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10959,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10959,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10359,Excel
SAMPLE-S-V-CAMBODIA-JOB-10359,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10359,Finance
SAMPLE-S-V-CAMBODIA-JOB-10359,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10359,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10359,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10359,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10179,Excel
SAMPLE-S-V-CAMBODIA-JOB-10179,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10179,Finance
SAMPLE-S-V-CAMBODIA-JOB-10179,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10179,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10179,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10179,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10569,Excel
SAMPLE-S-V-CAMBODIA-JOB-10569,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10569,Finance
SAMPLE-S-V-CAMBODIA-JOB-10569,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10569,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10569,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10569,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10449,Excel
SAMPLE-S-V-CAMBODIA-JOB-10449,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10449,Finance
SAMPLE-S-V-CAMBODIA-JOB-10449,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10449,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10449,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10449,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10749,Excel
SAMPLE-S-V-CAMBODIA-JOB-10749,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10749,Finance
SAMPLE-S-V-CAMBODIA-JOB-10749,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10749,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10749,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10749,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10336,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10336,Excel
SAMPLE-S-V-CAMBODIA-JOB-10336,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10336,Finance
SAMPLE-S-V-CAMBODIA-JOB-10336,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10336,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10336,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10636,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10636,Excel
SAMPLE-S-V-CAMBODIA-JOB-10636,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10636,Finance
SAMPLE-S-V-CAMBODIA-JOB-10636,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10636,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10636,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10239,Excel
SAMPLE-S-V-CAMBODIA-JOB-10239,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10239,Finance
SAMPLE-S-V-CAMBODIA-JOB-10239,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10239,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10239,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10239,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10629,Excel
SAMPLE-S-V-CAMBODIA-JOB-10629,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10629,Finance
SAMPLE-S-V-CAMBODIA-JOB-10629,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10629,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10629,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10629,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-11086,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-11086,Excel
SAMPLE-S-V-CAMBODIA-JOB-11086,Accounting
SAMPLE-S-V-CAMBODIA-JOB-11086,Finance
SAMPLE-S-V-CAMBODIA-JOB-11086,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-11086,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-11086,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10306,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10306,Excel
SAMPLE-S-V-CAMBODIA-JOB-10306,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10306,Finance
SAMPLE-S-V-CAMBODIA-JOB-10306,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10306,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10306,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10696,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10696,Excel
SAMPLE-S-V-CAMBODIA-JOB-10696,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10696,Finance
SAMPLE-S-V-CAMBODIA-JOB-10696,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10696,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10696,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10606,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10606,Excel
SAMPLE-S-V-CAMBODIA-JOB-10606,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10606,Finance
SAMPLE-S-V-CAMBODIA-JOB-10606,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10606,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10606,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10216,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10216,Excel
SAMPLE-S-V-CAMBODIA-JOB-10216,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10216,Finance
SAMPLE-S-V-CAMBODIA-JOB-10216,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10216,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10216,Reporting
SAMPLE-S-V-CAMBODIA-JOB-11079,Excel
SAMPLE-S-V-CAMBODIA-JOB-11079,Accounting
SAMPLE-S-V-CAMBODIA-JOB-11079,Finance
SAMPLE-S-V-CAMBODIA-JOB-11079,Leadership
SAMPLE-S-V-CAMBODIA-JOB-11079,Reporting
SAMPLE-S-V-CAMBODIA-JOB-11079,Power BI
SAMPLE-S-V-CAMBODIA-JOB-11079,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10299,Excel
SAMPLE-S-V-CAMBODIA-JOB-10299,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10299,Finance
SAMPLE-S-V-CAMBODIA-JOB-10299,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10299,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10299,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10299,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10689,Excel
SAMPLE-S-V-CAMBODIA-JOB-10689,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10689,Finance
SAMPLE-S-V-CAMBODIA-JOB-10689,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10689,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10689,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10689,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10546,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10546,Excel
SAMPLE-S-V-CAMBODIA-JOB-10546,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10546,Finance
SAMPLE-S-V-CAMBODIA-JOB-10546,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10546,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10546,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10936,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10936,Excel
SAMPLE-S-V-CAMBODIA-JOB-10936,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10936,Finance
SAMPLE-S-V-CAMBODIA-JOB-10936,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10936,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10936,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10479,Excel
SAMPLE-S-V-CAMBODIA-JOB-10479,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10479,Finance
SAMPLE-S-V-CAMBODIA-JOB-10479,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10479,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10479,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10479,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10869,Excel
SAMPLE-S-V-CAMBODIA-JOB-10869,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10869,Finance
SAMPLE-S-V-CAMBODIA-JOB-10869,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10869,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10869,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10869,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10419,Excel
SAMPLE-S-V-CAMBODIA-JOB-10419,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10419,Finance
SAMPLE-S-V-CAMBODIA-JOB-10419,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10419,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10419,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10419,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10809,Excel
SAMPLE-S-V-CAMBODIA-JOB-10809,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10809,Finance
SAMPLE-S-V-CAMBODIA-JOB-10809,Leadership
SAMPLE-S-V-CAMBODIA-JOB-10809,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10809,Power BI
SAMPLE-S-V-CAMBODIA-JOB-10809,Data Visualization
SAMPLE-S-V-CAMBODIA-JOB-10966,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10966,Excel
SAMPLE-S-V-CAMBODIA-JOB-10966,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10966,Finance
SAMPLE-S-V-CAMBODIA-JOB-10966,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10966,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10966,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10186,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10186,Excel
SAMPLE-S-V-CAMBODIA-JOB-10186,Accounting
SAMPLE-S-V-CAMBODIA-JOB-10186,Finance
SAMPLE-S-V-CAMBODIA-JOB-10186,QuickBooks
SAMPLE-S-V-CAMBODIA-JOB-10186,Problem Solving
SAMPLE-S-V-CAMBODIA-JOB-10186,Reporting
SAMPLE-S-V-CAMBODIA-JOB-10576,Microsoft Office
SAMPLE-S-V-CAMBODIA-JOB-10576,Excel
SAMPLE-S-V-CAMBODIA-JOB-10576,Accounting
